Ram,Weight,Price,TouchScreen,IPS,aspect_ratio,ppi,HDD,SSD,Hybrid,Flash_Storage,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,os_Mac,os_Other,os_Windows,Gpu_brand_Intel,Gpu_brand_Nvidia,Cpu_brand_Intel Core i3,Cpu_brand_Intel Core i5,Cpu_brand_Intel Core i7,Cpu_brand_Other Intel Processor,Price_log
12,3.74,93186.72,0,1,1.7777777777777777,127.33567457123111,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,11.442371232335963
16,2.8,162770.4,0,0,1.7777777777777777,282.42399616439724,11024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,12.000102041442123
16,2.43,109165.392,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.600628529355635
8,2.4,41505.12,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,10.633596165225693
8,1.1,79866.72,1,0,1.7777777777777777,165.6321180513006,0,1024,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.288127045116099
4,1.5,15238.08,0,0,1.7786458333333333,111.93520355955211,0,0,0,32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.63161845996438
8,2.56,56502.9072,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.942065068725807
4,1.3,27119.52,0,0,1.7786458333333333,111.93520355955211,0,128,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.20804591591181
4,1.8,45128.16,1,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,10.717283879751747
16,4.2,122490.72,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.715798714845754
4,1.2,15339.311999999998,0,0,1.7786458333333333,135.0942111925629,0,0,0,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,9.638239413697464
8,2.18,53807.472,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.893186205871402
8,1.49,58075.2,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.969511220360992
8,1.5,51841.44,0,1,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.855964397819733
8,1.62,46300.85279999999,1,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,10.742937256552272
16,2.8,69210.72,0,0,1.7777777777777777,127.33567457123111,21024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11.14492549142712
8,2.0,67026.23999999999,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.112854382911248
8,2.2,35111.52,0,0,1.7786458333333333,100.45466986113651,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.466313041010059
16,1.1,111834.72,0,1,1.7777777777777777,209.8006828649808,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.624786287779711
4,2.0,26053.92,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.16796189691066
2,1.44,14865.12,0,0,1.7786458333333333,111.93520355955211,0,0,0,32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.606840077363517
8,1.6,64202.4,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.069811447777305
8,1.24,96596.64,1,0,1.7777777777777777,276.053530085501,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,11.478309589260354
8,2.09,56633.976,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.944382023868503
4,1.68,24988.32,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.126203812574422
8,1.09,122490.72,0,1,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.715798714845754
4,1.48,84715.2,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.347062125633828
16,2.9,128671.2,0,0,1.7777777777777777,127.33567457123111,11024,512,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.765023364035509
4,1.25,15824.16,0,1,1.7786458333333333,135.0942111925629,0,0,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,9.669356357545784
4,1.4,13266.72,0,0,1.7777777777777777,157.3505121487356,0,32,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.49308929643757
8,1.26,63882.72,0,0,1.7777777777777777,176.23257360658386,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.064819834822508
8,2.0,21258.72,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.964569481536397
8,2.62,63882.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.064819834822508
16,1.83,130001.6016,0,1,1.6,220.53462386625827,0,256,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,11.775309741545168
2,1.4,12733.92,0,0,1.7777777777777777,157.3505121487356,0,0,0,32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.452103105493551
16,2.17,124568.64,0,1,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.732620195934564
4,2.09,27899.0064,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,10.236382197200111
8,4.42,109010.88,0,1,1.7777777777777777,127.33567457123111,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,11.5992121460979
4,1.28,90576.0,1,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,11.413955596667712
8,2.5,47738.88,0,0,1.7777777777777777,127.33567457123111,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.773522386274244
16,2.2,69210.72,0,0,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.14492549142712
8,3.14,101657.7072,0,0,1.7777777777777777,127.33567457123111,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.529376474020564
8,1.43,118761.12,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,11.684877779846692
8,1.68,47365.92,1,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,10.765679373749014
8,2.4,60888.384,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.016814119947735
16,2.7,85141.44,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.352080897651312
16,1.3,95850.72,1,1,1.7777777777777777,276.053530085501,0,11024,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.470557693018055
4,2.1,38468.16,0,1,1.7777777777777777,141.21199808219862,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.557612160311693
16,3.78,82351.6992,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.31876651223924
8,2.1,39693.6,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.588970437272568
8,2.02,71395.2,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.175999925622857
4,1.85,41505.12,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.633596165225693
4,2.0,23176.8,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.0509502029849
8,2.04,29783.52,1,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.301744074438556
8,2.8,57808.8,0,0,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.964913590461473
4,2.8,24828.48,0,0,1.7786458333333333,90.58340172449303,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,10.11978693587454
4,1.45,24503.472,0,0,1.7786458333333333,117.82653006268643,0,0,0,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,10.106610910488378
16,2.8,130003.2,1,1,1.7777777777777777,209.8006828649808,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.775322036608145
4,1.25,58075.2,0,0,1.7786458333333333,111.93520355955211,0,128,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,10.969511220360992
8,2.4,42570.72,0,0,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.65894546204638
4,2.32,43956.0,0,0,1.7777777777777777,141.21199808219862,0,0,11024,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.690967162330788
8,3.14,99153.5472,0,0,1.7777777777777777,106.11306214269258,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,11.504434994721837
4,1.86,15392.592,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,9.641706597910368
4,2.23,28984.32,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.274544773906094
8,2.4,37775.52,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,10.539443024584216
4,2.2,18594.72,0,0,1.7777777777777777,141.21199808219862,0,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.830686725695612
16,4.2,138474.72,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.838450282382281
8,1.84,40066.56,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,10.598322308339624
4,2.2,26581.392,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.188004320693702
8,1.37,108691.2,0,1,1.6,226.98300468106115,0,512,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,11.59627531340492
4,2.2,30476.16,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.324732829606425
16,2.72,58554.72,1,1,1.7777777777777777,282.42399616439724,11024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,10.977734058532482
8,1.37,104961.6,1,1,1.7777777777777777,165.6321180513006,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.561359375212575
8,2.1,46833.12,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.754367276099781
8,1.9,50349.6,0,0,1.7777777777777777,141.21199808219862,0,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.82676581465962
4,1.25,18594.72,1,1,1.7777777777777777,189.90579052433606,0,0,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,9.830686725695612
16,3.31,69530.4,0,1,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.149533728083794
8,3.3,33513.119999999995,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.419722121547444
4,2.0,30049.92,0,0,1.7777777777777777,127.33567457123111,11024,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,10.310648555135304
16,1.3,79866.72,1,1,1.7777777777777777,276.053530085501,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.288127045116099
8,2.54,26053.92,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.16796189691066
8,2.4,46300.32,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,10.742925749387153
4,2.18,29144.16,0,0,1.7786458333333333,100.45466986113651,0,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.280044140256999
32,3.58,68145.12,0,1,1.7777777777777777,127.33567457123111,0,512,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.12940950226841
8,1.25,55890.72,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,10.9311715265263
8,2.2,39693.6,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.588970437272568
4,2.4,85194.72,0,0,1.7786458333333333,125.36742798669837,0,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,11.352706476813816
8,1.2,77250.672,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.254823838538709
4,2.37,45282.672,0,0,1.7786458333333333,100.45466986113651,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.72070180499537
4,1.9,23976.0,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,10.08485031650177
8,1.32,79866.72,0,1,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.288127045116099
8,1.55,35111.52,1,0,1.7777777777777777,165.6321180513006,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,10.466313041010059
8,1.45,68198.4,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.130191046138895
8,1.86,34045.92,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.435494852273417
8,2.24,71341.92,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.175253388829377
8,3.2,69210.72,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,11.14492549142712
8,2.0,40972.32,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.620676402161354
8,2.2,59668.804800000005,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,10.996581389185152
4,2.02,52747.2,0,0,1.7786458333333333,111.93520355955211,500,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.873284927533353
8,1.26,74538.1872,1,1,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,11.219080268761294
8,1.9,35324.64,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,10.472364324869146
12,2.3,37992.3696,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,10.545166939273855
8,1.26,88924.31999999999,0,0,1.7777777777777777,176.23257360658386,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,11.395552195348275
8,2.33,47898.72,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.776864937870439
8,1.13,99900.0,0,1,1.7777777777777777,157.3505121487356,0,0,0,256,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.511934974596555
16,2.8,74378.87999999999,0,0,1.7777777777777777,127.33567457123111,21024,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11.216940754140841
8,1.09,165168.0,1,0,1.7777777777777777,352.4651472131677,0,240,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,12.01472447112858
8,2.0,39373.92,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.580884344379838
16,2.8,100699.2,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.519903064802
8,2.0,101178.72,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.524653620496773
4,2.1,35616.6144,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.480595580990489
8,2.2,31808.16,0,0,1.7786458333333333,100.45466986113651,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.367509577604206
4,2.1,25467.84,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.14521102315936
4,1.2,19660.32,0,1,1.7777777777777777,165.6321180513006,0,32,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.88640853285114
8,1.98,51202.08,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.843554965468284
8,1.16,90522.72,1,0,1.7777777777777777,276.053530085501,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,11.413367194793471
8,1.91,23757.552,0,0,1.7786458333333333,100.45466986113651,0,128,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.075697828858553
4,2.2,29073.297599999994,0,0,1.7786458333333333,100.45466986113651,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.277609818883528
4,1.16,15930.72,1,1,1.7777777777777777,189.90579052433606,0,32,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,9.676067369454655
12,2.19,69210.72,1,1,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.14492549142712
8,1.29,106506.72,1,1,1.7777777777777777,331.2642361026012,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.57597274976738
